242.219,54.709,27.7,30.6,36.7,40.4,42.6,52.5,56.1,54.9,46.1,36.2,39.5,46.4,0.04,26.5,29.1,34,38.1,39.5,60.2,63.9,62.8,52.8,41.4,36.5,54.5,0.07
242.203,54.864,23.7,26.2,31.9,37,40.8,44.8,48.2,47.3,41.6,34.4,35.4,41.2,0.03,27.4,29.8,34.8,40.2,43.1,50.3,53.2,51.7,44.2,35.2,36.2,44.2,0.04
242.204,54.086,12.4,12.5,13.2,13.7,12.5,24.3,23.6,20,15.7,10.8,11.3,21.9,0.95,8.5,8.8,8.8,8.8,7.2,16.4,16.2,13.3,9.9,6,7.4,15.8,0.49
242.2,54.288,281.6,307.2,344.6,364.3,373.4,300.2,353.5,374.9,337.5,280.6,383.4,223.1,0.23,235.7,255.4,281.7,302,305,338,381.9,399.9,353.1,285.4,311.1,217.5,0.29
242.196,54.614,12.3,12.5,12.6,11.9,10,27.4,26.7,21.5,15.4,9.6,10.4,25.2,0.97,12,12.2,11.8,11.2,9.7,28.8,27.9,22.2,15.5,10.1,10.2,25.7,0.95
242.193,54.093,79.6,85.6,95.3,100.8,103.6,124.6,137.2,132.3,110.1,86.1,115.1,84.8,0.69,61.7,63.9,67.2,70.2,70.8,106.2,109.8,99.3,78.7,60.3,66.8,73.5,0.63
242.187,54.843,38.6,40.6,43.9,45.8,45.9,85,89,81.2,65.7,49.4,41.8,71.9,0.84,55.7,57.6,60.4,63,61.8,92.7,96.2,86.5,68,50,56.9,74.7,0.98
242.161,54.227,75.5,84.9,100.2,108.2,109.5,146.6,168.9,170.8,145.4,112.2,103.6,129.7,0.03,66.9,76.2,88.4,96.8,97.5,124.8,140.5,141.7,119,91.1,90.8,109,0.02
242.154,54.628,98.8,105.8,121,134.2,144.3,172.7,190.7,191.1,169.2,139.4,141.7,129,0.23,60.7,65.8,73.8,83.5,90.3,120.6,131,126.5,109.2,90,83.7,90.1,0.08
242.149,54.83,17.5,17.1,16.2,15.5,15,33.8,32,24.5,17.9,12.9,14,29.6,0.98,23.6,23.4,23,23.4,22.5,54.9,52.7,43.4,33.3,24.2,19.8,46,0.98
242.151,54.238,8.1,8.5,8.8,9.7,11.2,20.5,20.5,16.9,13.8,12,8.2,18.7,0.53,12.2,12.7,13.1,14.1,15.1,28.2,28.2,23.9,19,15.3,13.1,23.8,0.62
242.134,54.839,6.9,7.5,7.6,7.1,6.6,14.2,14.7,11.9,8.2,5.9,6.2,14.3,0.02,6.4,6.8,7.3,6.7,5.7,17.6,17.8,15.7,10.6,6.7,6.1,17.9,0.29
242.105,54.005,13.6,15.2,17.6,18,17.8,39.3,42.3,39.2,30.2,22.1,15.9,40.8,0.36,11.3,13.9,16.2,18.2,18.6,23.9,28.4,27.3,22.8,17.9,16.5,26.7,0.02
242.09,54.977,54.7,55.7,57.7,58.3,58.4,111.9,115,101,79.5,60,54.3,83.2,0.98,56.1,57.6,59.1,61.4,60.6,115.3,117.9,104.2,82.2,61.1,56,84.3,0.91
242.094,54.39,127.9,140.9,158.2,168.5,172.2,275.1,313.5,314.8,274.7,224.4,164.9,221.7,0.25,140.6,154.4,168.8,182.2,184.9,270.6,305.7,306.5,265.5,216.7,173.5,217.3,0.45
242.092,54.601,112.1,120.4,132.7,144.8,150.3,208.1,234,227.7,199.8,161.2,143.8,167.8,0.81,144.9,153.6,160.5,169.2,170.4,234.3,261.7,251.5,210.5,166.1,158.1,182.2,0.97
242.089,54.505,9.5,9.6,9.5,8.9,8.2,19.3,18.6,14.7,10.3,7,7.5,18.7,0.97,11.1,11,11.1,10.9,9.8,22.8,21.4,17.8,12.9,8.7,9.3,20.3,0.91
242.069,54.604,141.6,166.5,200.2,226.8,241.3,250.1,307.8,333.8,311.8,264.6,237.5,240,0.02,109.6,126.9,147.6,170.2,181.7,185.1,218.1,230,209.6,174.4,186.7,146.5,0.03
242.063,54.133,2018.1,2016.2,2007.9,2010.9,2038.6,959.3,1100.8,1195.1,1166.5,1098.9,2053.8,864.5,0.98,1281.1,1287.1,1286.9,1313.4,1332.8,749.2,868.1,940.6,889.9,798.2,1323.4,590.3,0.97
242.043,54.778,20.5,21,22.7,23.5,23.5,43.1,42.6,37.5,29.6,22.2,22.7,35.2,0.81,14.6,14.8,15.6,15.4,13.4,34.7,33.7,29.5,21.7,14.1,13,30.1,0.87
242.036,54.789,12.4,12.8,13,12.9,12.1,31,30.6,24.9,18.5,12.9,12.1,25.7,0.82,10.8,10.9,11.2,11.1,10.4,27.3,26.4,22.2,16.3,11.5,9.8,23.6,0.89
242.045,54.491,12.3,14.4,18.6,23.2,26.3,23.9,26.9,28.4,26.9,22.9,23.8,29.3,0.02,8.5,9.7,12.2,16.6,18.4,15.3,16.7,17.5,17.7,14.8,14.9,20.4,0.01
242.036,54.944,204.7,209.7,225.9,241.9,248.9,303.3,335.7,336,297.3,242.7,240.3,231.8,0.83,216.7,219.3,229.1,242.4,246,408.4,443.7,436.4,374.1,297.8,235.8,272.4,0.94
242.04,53.905,172.1,181.1,193,200.7,208.1,267.7,297.1,290.9,245.4,198.2,192.7,204.1,0.55,177.5,182.8,190,197.6,202.5,227.1,247.1,239.7,197.7,156.5,188.6,162.5,0.6
242.032,54.252,26.5,26.3,25.7,25,24.3,55.1,53.6,42.7,31.5,22.9,23.3,43.4,0.98,29.9,30.2,30.2,31,31.8,65.8,65,54.9,42.2,32.4,27.6,52.6,0.98
242.022,54.758,58.8,59.2,60.2,60.1,59.4,124.6,126.9,109.8,85.2,63.4,54.7,95.6,0.98,45.4,45.8,46.7,47.4,45.1,78.4,78.5,68,52,37.2,42.1,63.8,0.98
242.015,54.884,1685.2,2050.4,2755.6,3453,4117,866.5,1136,1497.5,1731.3,1867,7028,1202.1,0.03,1103.4,1361.9,1803.1,2306.2,2731.7,634,835.4,1095.4,1245.1,1311.9,4479.1,783.1,0.03
242.014,54.041,72.7,93.8,134.3,171.8,198.3,135.3,174.9,211.8,214.8,192.1,210.5,156.7,0.03,58.7,74.9,106.5,138.5,158.7,99.8,125.6,153.3,153.1,134.5,161.6,123.1,0.03
242.008,54.341,22.6,22.7,22.3,21.7,21.2,50.4,50,40.4,30,21.7,19.8,41,0.98,28.2,28.6,28.5,28.2,27.6,58.2,57.7,48.1,35.6,26.3,25.5,46.2,0.91
242.006,54.612,381.1,453,641.3,944.7,1301.6,441.9,541.1,689.9,839.2,956.4,1773.6,679.8,0.03,261.9,314.4,437.6,651.2,889.2,408.9,518.3,647.5,768.2,853.8,1239.7,583,0.03
241.996,54.572,24.6,24.9,25.2,25.5,24.5,63.1,62.1,51.3,39.4,28.6,22.8,50.9,0.98,33.1,33.4,33.7,33.4,31.9,71.8,71.1,60.6,44.8,32.1,30.1,57.6,0.96
241.988,54.778,12,13,14.2,15.2,16,28.2,29.5,26.2,21.4,17,12.9,26.4,0.65,13.9,15.1,16,16.6,16.1,28.8,29.8,25.9,19.9,14.4,14.4,26.8,0.44
241.99,54.049,14.3,15.1,16.7,17.9,19.2,27.8,28.4,25.4,20.6,16.6,14.5,25.8,0.5,11.7,12,12.6,13.7,14.8,29.7,29.1,25,20.1,16.6,11.3,25.7,0.9
241.987,54.148,212.5,221.4,234.3,240.5,240.6,354.5,402.5,402.2,344.8,284.8,232,264.6,0.98,288.3,296,307.8,318,315.6,302.8,337.5,341.9,294.1,244.9,299.1,242,0.98
241.967,54.143,124.2,138.1,161.4,181.3,189,211.6,245.8,259.4,235.6,205.8,177.2,197.4,0.02,100.6,111.5,128.3,145.7,153.4,142.1,162.1,168.6,150,123.6,141.1,128.9,0.02
241.942,54.684,674.9,672.9,683.7,693.4,697.6,519.6,588.5,615.6,564.2,495.2,652.5,485.7,0.98,462.4,462.6,477.6,493.5,495,523.5,581.4,601.1,531.9,467.9,445.7,454.9,0.98
241.94,54.782,285.6,313.4,356.5,383.2,392.9,415.6,494.7,546,502.1,419.9,389.8,350,0.38,215,235.5,261.2,283.9,287.1,249,289.7,308.4,272.4,218,278.9,201.9,0.23
241.935,53.722,7.1,7.2,8.3,10.1,10.7,14.5,14.2,13,11.8,9.3,7.2,15.2,0.79,5.1,5.3,5.6,5.7,5.5,9.5,9.4,8.2,6.3,4.5,4.3,10.2,0.62
241.908,54.767,1536.5,1662.8,1859.3,2000.3,2086.9,800.2,960.6,1123.8,1154.1,1108.6,2325,701.7,0.43,1118.2,1207.9,1333.7,1456.2,1507.4,846.3,997.8,1161.9,1164,1078,1682.8,626.4,0.4
241.905,54.18,95.4,100.8,112,120.3,124.5,180.1,195.9,189.7,162.2,129.2,121.6,128.1,0.56,73.2,77.5,84.7,92.4,95,157,169.2,161.2,134.8,106.1,91.3,108.3,0.58
241.896,54.557,4.4,5.5,7.1,8.6,10.5,10,11.8,12.3,11.2,10.4,7.9,14.1,0,5.4,6.9,8.5,10.5,10.7,11.7,14.3,14.5,13.3,10.2,8.6,15.7,0.01
241.899,54.229,4.4,5.3,6.1,5.6,5.3,9.6,10.9,10,7.1,5,5.8,11.6,0.01,3.9,4.3,4.3,4.3,3.1,8.1,8.6,7,5.1,2.7,3.5,8.9,0.17
241.878,54.944,21.5,21.8,23.3,24.1,23.9,45.1,44.3,38.3,31.1,23.8,20,38.2,0.83,13.9,14.2,15.1,16.1,16.3,31.2,30.4,26.8,21.8,17,13.6,27,0.84
241.85,54.725,237.3,281.9,367.8,427.9,453.7,335.9,404,481.8,476.1,412.4,467.6,314,0.03,175.7,207.6,265,311.9,327.9,215.3,261,304.7,290.3,244.5,325.4,213.5,0.02
241.852,54.629,5,5.2,6.6,7.6,7.7,10.5,10.4,10.4,9.7,7.5,5.6,12.2,0.05,5.4,5.7,6.9,7.1,7,12.9,13.1,13,10.3,7.7,5.8,15.2,0.06
241.828,54.735,215.7,235,267.7,287.8,289.8,289.6,342.3,363.1,327.5,288,272.2,276.1,0.75,208.4,228.9,251.9,272.3,272.3,289.1,338.7,354.4,310.4,266.1,245.4,282.5,0.76
241.836,54.098,7.8,11.2,17.5,22.5,25.1,15.3,20.9,26.2,25.8,21.7,24.2,27.4,0.02,7.9,10.4,14.8,19.3,19.9,18.5,23.2,27,26.1,20.2,19.6,28.4,0.08
241.818,54.721,109.3,114,120.4,122.5,122.4,158.4,172.7,162.6,132.3,102.6,116.2,122.9,0.96,130.9,136.5,142,146.5,145.2,256.7,278.2,264.6,214.8,164.2,138,176.9,0.97
241.802,54.103,159.8,172.9,196.5,216.1,228.8,232.2,264.3,272.7,246,204.9,231.7,179.2,0.31,113,122.4,137.4,153.7,160.6,213.2,235.1,234.1,200.8,159.9,159.3,149.1,0.07
241.773,54.865,43.3,44.3,45.4,45,44.6,75,77.6,67.6,52.3,39.6,42.2,59.1,0.89,33.2,33.7,33.4,32.5,31.3,55.4,55.7,47.3,35.1,25.6,29.8,47,0.96
241.766,54.275,10.5,11.1,12.4,13.3,14.9,25.4,26.1,23.6,19.4,16.2,10.8,24.6,0.46,15.5,16,17,18.3,19.1,41.5,41.4,36.1,29,22.9,15.3,35.9,0.55
241.741,54.057,382.8,435.4,530.9,600.4,630.6,441.3,536.2,618.6,613.5,540.1,657.3,385.9,0.09,279.9,319.9,385,445.2,462.5,299.6,359.5,409.5,397.4,337.6,468.2,267.8,0.04
241.696,54.253,9.7,9.7,9.4,8.2,5.9,20,19.1,14.7,9.7,5.1,7.6,18.8,0.97,6.1,5.9,5.5,4.9,4.1,15.7,14.4,10.9,7.1,4.4,4.6,14.5,0.95
241.641,53.938,21.2,21.8,23.3,25,25,48.8,48.7,42.4,34.6,25.9,22.8,42,0.87,24.5,24.9,26.1,27,25.9,52.3,51.6,44.7,34.6,25,24.3,42.5,0.89
241.54,54.057,52.2,53.5,55.9,57.3,59.3,98.8,102.9,91.4,73.1,57.3,54.1,74.8,0.85,64.9,66.3,66.9,69.4,69.5,107.5,111.2,98,77.5,59.7,63.1,81.2,0.96
241.526,54.483,77.1,79.4,83,85.9,86.6,147.2,156,141.7,117,95.5,83.3,105.5,0.94,87.2,88,90.1,93.3,92.4,132.8,136.4,124,101.6,81.8,88,92.3,0.94
241.52,54.478,65.8,80.5,108.5,127.6,132.3,147.5,182.7,206.6,190.9,151.5,123.8,160.6,0.02,48,56.3,70.7,83.5,84.9,79.4,91.3,97.8,88.3,68.2,78.8,84.5,0.03
241.473,54.374,415.4,473.9,593.3,733.6,880.7,487,596,714.9,763.6,762.9,1154.5,523.4,0.03,389.1,437.5,527,654.3,777.1,446.8,540.9,628,652.9,640.1,1004.1,420.5,0.03
241.408,54.655,204,209.5,222,231.2,236.9,244.4,270,266.9,231.7,191.6,214.8,216.7,0.98,237,239.1,246.9,256.9,255.9,400.9,433.6,425.7,362.1,300.5,234.3,312.7,0.98
241.343,54.492,179.5,190.8,213.3,234.2,247.9,316.1,353.9,362.4,327.9,278.7,242.8,247.3,0.42,153.7,164.5,181.6,202.8,213,247.8,278.9,280.4,247.8,201.5,225,160.4,0.44
241.267,54.743,111.3,123.7,145.4,168.1,179.7,198.1,230,237.2,220,182.7,177.3,170.8,0.03,83.2,94.4,112.5,136.7,148.4,122.3,140.2,147.4,139.4,117,137.2,117.7,0.03
241.175,54.723,6,6.1,6.1,6.8,8.3,18.1,17.5,13.9,11.7,11.6,6.1,16.6,0.78,6.7,7,7.3,7.9,9.9,12.4,12.3,10.6,8.6,8.5,7.6,13.4,0.78
241.165,54.528,464.1,575.5,784.7,997.2,1221.1,422.3,557.6,737.8,810.7,837.4,2354.3,601.4,0.03,375.6,467.4,628.1,815.4,982.3,349.6,448.5,576.5,631.5,641.9,1376.1,472.1,0.03
241.145,54.572,315.9,346.9,406.7,462.7,516.1,497.4,593.7,661.5,642.9,585.1,563.3,398.7,0.06,273.9,296.3,337.7,386.9,426.9,369.9,419.4,457.4,431.8,383.4,451.9,286,0.09
241.12,54.726,373.3,371.6,375.3,376.5,377.5,415.9,457.9,457.5,397.4,324.4,379.6,267.4,0.98,549.1,547.8,554.8,564.9,563.3,469.1,522.3,542,482.1,397.4,573.6,299.9,0.93
241.715,54.028,6.8,6.6,6.4,6.2,6.4,14.2,13.1,10,7.4,5.7,5.5,13.3,0.96,4.9,4.7,4.5,4.9,5,13.4,12.3,9.4,7.6,5.8,3.5,12.9,0.92
241.944,53.732,4.7,4.7,4.5,3.8,2.4,10.8,10.3,7.8,4.9,2.3,3.4,10.8,0.89,4.1,4,3.9,4.2,3.1,7.9,7.3,5.8,4.6,2.5,2.5,8.2,0.69
242.348,54.254,11.3,11.4,11.1,10.7,11,24.8,23.9,18.4,13.5,10.4,9.3,22.5,0.97,8,8.3,8.9,8.8,7.4,17.1,17,14.8,10.9,6.9,7.4,16.3,0.86
242.559,54.28,5.4,5,4.5,4.3,3.9,11.2,9.9,7.1,5,3.3,3.5,11.5,0.93,5,5.1,5.1,5.5,5.9,9.4,9.1,7.6,6.2,5,3.9,9.8,0.67
242.329,54.442,12,12.6,13.2,13.5,13,27.2,27.3,23.1,17.7,12.6,11.2,26.1,0.86,18.8,19.7,20.2,20.7,20.3,48.3,48.7,41.4,31.3,22.8,18.8,38.8,0.9
242.676,54.953,30.8,32,33.4,34.5,34.9,79.1,81.4,69.9,54.9,41.7,31.4,60.6,0.9,23.1,24,25.1,25.6,24.6,43,43.6,38,28.6,20.4,22.9,36.9,0.88
243.575,54.336,5.9,6,6.2,6,5.4,14.9,14.3,11.7,8.6,5.6,5.3,14,0.83,7.2,7.5,8,8.3,7.5,18.5,18.3,15.8,12.3,8.2,6.4,18.2,0.54
242.856,54.06,8.1,8,8.1,8.1,8.5,18.8,18,14.7,11.1,8.7,6.5,17.8,0.97,11.7,11.9,12.3,13.4,13.7,22.6,22.1,18.6,15.1,11.7,10.2,21.1,0.92
243.636,54.581,7.5,8.2,8.9,9.1,8.9,15.3,15.8,13.8,10.6,7.7,7.7,15.5,0.06,9.2,10,10.8,11.4,10.9,21.6,22.7,19.8,15.3,10.9,9.6,21.3,0.21
241.538,54.83,23.5,24.4,26,27.8,29.6,45.1,45.5,39.4,33.1,26.8,25.9,36.9,0.65,20.9,21.8,22.8,23.6,24.9,48,48.3,42,34.3,27.4,21.2,41.5,0.52
242.675,54.423,11.3,16.6,27.9,33.8,36.8,29.3,41.1,55.4,50.9,40.9,38.1,47.5,0.03,12.8,18.1,28.3,35.2,37.5,26.5,36,47.1,43.9,35,45.4,43.3,0.03
242.727,53.911,4.5,4.5,4.3,4.2,3.7,11.2,10.6,8.2,6,4,3.4,11.4,0.9,4.1,4.3,4.8,5.5,6,8.4,8.3,7.5,6.3,5.1,3.3,8.6,0.68
242.686,54.248,8.4,8,7.3,6.8,5.6,17.6,16.1,11.7,8.1,4.9,5.9,17,0.97,8.9,8.8,8.6,8.2,7.8,17.5,16.7,13.5,9.6,6.8,6.9,16.6,0.97
241.643,54.082,4.3,4.6,4.6,4.2,4.2,11.6,11.7,9.4,6.5,4.8,3.7,12.2,0.51,2.8,3,3.3,3.7,2.2,5.6,5.6,5,4.2,1.8,1.8,5.9,0.38
242.656,53.923,4.8,5.5,8.2,13,18.5,9.5,10.4,12.4,14.9,15.9,26.6,23.3,0,3.6,4.1,5,6,7.3,7.2,7.7,7.7,7.1,6.4,3.4,8.5,0.09
242.407,53.938,5.2,5.2,5.3,5,3.3,11.8,11.3,9.1,6.3,3.1,4.2,11.5,0.93,3.4,3.8,4,3.7,4.6,6.7,7,6.1,4.1,3.9,3.3,8.2,0.38
241.84,54.522,9.2,9.6,10,10.2,10.5,23.5,23.6,19.5,14.9,11.3,8.9,22.7,0.34,11.8,12.4,12.9,14,13.3,26.7,27,23.3,18.7,13.1,11.9,24.5,0.9
242.065,54.122,3.3,3.5,3.3,3,2.7,6.9,6.8,5.1,3.4,2.3,2.5,7.3,0.63,3.8,3.9,4.1,4,4.7,7.9,7.8,6.5,4.7,4,3.4,8.7,0.63
241.296,54.612,252.4,292.1,341.8,366.4,373.6,286.1,344.8,383.9,352.5,292.1,380.3,240.3,0.19,180.8,215.8,249,274.7,278.9,257,322.4,354.3,318,257.2,272.4,233,0.22
243.063,54.837,7.6,7.6,7.6,7.8,7.3,17.9,17.2,13.8,10.6,7.3,5.8,17.5,0.97,9.2,9.1,9.2,9.5,9.9,24.4,23.2,19.1,14.5,11.2,7.7,21.9,0.97
241.774,54.432,6.9,7.1,7.3,7.2,7.1,18.2,17.8,14.5,10.7,7.9,6.2,17,0.81,7.1,7.1,7,7,6.4,18.7,17.7,14.4,10.6,7.1,5.9,17,0.96
242.512,54.402,53.4,55.4,58.1,59.9,61.4,116.8,122.7,109.6,88,68.4,57.5,84.5,0.94,34.3,35.9,37.6,39.1,39.2,95.1,97.6,86.4,67.4,50.7,35.1,74.8,0.8
241.906,54.336,8.7,9.2,10,10.3,10.2,21.2,21.4,18.8,14.6,10.9,8.8,20.6,0.89,5.8,6.3,7.7,7.9,8.7,10.7,11.2,11.4,8.7,7.2,6.5,12.4,0.03
242.55,54.342,73.8,79.6,88.9,93.9,95.7,130.7,142.3,135.7,112.3,87.3,89.5,108.9,0.39,64.9,70,76.1,80.5,80,114.3,123.6,115.1,92.8,70.1,74.6,93.2,0.17
242.451,55.032,9.8,9.9,10.1,9.9,10.4,29.7,28.8,23.5,17.4,13.7,8.9,26,0.98,8.5,8.6,8.5,8.7,8.7,18.8,18.2,14.7,11.2,8.3,6.9,17.9,0.97
242.978,54.716,4.8,4.9,4.8,4.3,4,10.8,10.5,8.4,5.8,4.1,3.8,10.9,0.86,5.5,5.8,6.2,6.6,5.8,10,10.1,9,7.2,4.9,5.1,10.7,0.36
243.059,55.023,16.3,17.3,19,20.3,20.1,36.7,37.7,33.8,27.7,20.6,18.2,32.4,0.06,17.4,18.5,20.4,21.7,20.7,33,33.8,31,24.5,17.5,19.4,29.5,0.09
242.76,55.115,5.2,5,5.3,4.9,5,10.5,9.7,8.2,5.7,4.3,3.8,10.5,0.92,5.6,5.6,5.5,5.5,4.7,12,11.5,9.1,6.8,4.3,4.8,11.4,0.79
242.779,54.778,8.5,8.7,9,9.1,8.9,20.4,20.1,16.6,12.7,9.2,7.9,18.3,0.13,9.1,9.1,8.8,7.9,6.2,17.7,16.9,13.4,9,5.2,7.2,16.2,0.82
243.184,54.478,4.7,4.6,4.4,4.1,2.9,9.5,8.8,6.8,4.7,2.5,3.6,9.9,0.68,4.1,4.3,4.6,4,2.4,9.2,9.1,8.1,5.4,2.4,3.7,9.6,0.15
242.48,54.896,5.3,5.3,5.1,4.5,4.3,10.1,9.7,7.5,5,3.6,4.2,10.1,0.83,3.7,3.6,3,2.4,1.1,8.7,8,5.6,3.3,1.2,2.7,8.9,0.83
241.452,54.62,12,12.6,13.6,14.4,13.3,26.5,26.9,23.3,18.4,12.6,12.8,25.1,0.79,10.9,12,14.1,16.5,15.9,31,32.5,31.3,27.2,19.4,15,31,0.23
243.007,54.45,3.2,3.3,3.8,3.9,4.9,9.4,9.3,8.4,6.7,6.5,2.3,9.8,0.67,2.4,2.2,2.2,2.6,3.2,5.2,4.5,3.7,3.3,3.1,1.3,5.7,0.48
242.884,54.799,3.6,3.6,3.6,3.3,2.3,9.2,8.6,6.9,4.8,2.5,2.4,9.4,0.83,4.3,4.3,4.2,3.9,3.6,9.8,9.5,7.7,5.3,3.6,2.9,10.2,0.9
243.496,54.607,96.4,102.5,112.4,119.4,126.2,147.9,161.1,155.4,130.8,105.4,125.9,103.2,0.41,67.3,71.6,78.2,84.7,90.6,140.9,151.4,144,119.7,97.5,90.4,93.5,0.27
243.265,54.452,10.1,10.4,10.3,9.4,8.2,24.7,24.4,19.5,13.4,8.7,8.6,23.4,0.79,7.7,7.6,6.9,5.4,3.9,18.4,17.2,12.6,7.3,3.9,5.9,17.1,0.97
243.554,54.214,17,18.4,19.7,20.4,19.9,46.1,48.4,41.9,32.8,23.7,18.4,40.1,0.86,22.3,23.7,25.3,26.3,25.3,51.4,53,47.1,36.5,26.3,22.9,45.7,0.88
242.837,54.884,3.6,3.6,3.3,3.5,3.4,7.7,7.1,5.3,4.2,3,2.8,8.2,0.83,4.7,5,5.5,5.2,4.8,9,9.1,8.2,5.8,4.1,3.9,9.6,0.82
243.324,54.537,9.3,10.8,14,15.7,15.7,25.1,27.9,28.7,24.4,18.2,14.3,27.8,0.01,6.7,7.8,9.5,10.6,9.9,12.3,13.8,14,11.7,8.2,7.9,14.6,0.01
242.874,54.991,9.2,9.4,9.3,9.3,10,22.9,22.6,18.1,13.6,11.1,7.7,21.8,0.95,9.1,9.8,10.5,10.6,10.6,20.3,20.8,18.4,13.7,10.3,8.7,20.1,0.59
242.869,54.464,4.5,4.5,4.4,3.9,3.3,11.1,10.6,8.2,5.6,3.5,3.1,11.3,0.82,4.6,4.5,4.4,4.3,3.3,13.3,12.4,10.1,7.4,4.2,3.2,13.2,0.84
242.547,54.306,12.1,12.9,13.8,14.4,13.9,24.9,25.6,22,17.2,12.4,12.8,23.9,0.67,11.7,11.6,12.1,13.1,12.1,21.9,20.9,17.9,14.4,10,12,18.9,0.91
243.404,54.579,793.2,793.8,797.5,798.8,798.9,711,821.7,861.3,795.8,688.6,823.8,525.9,0.98,469.2,475.8,481,489.9,486.9,622.2,704.5,722.2,632.4,519.8,473.3,441.3,0.99
242.753,54.692,54.4,61.3,72.2,79,81,114.6,128.7,128.2,109.1,86.1,71.5,100.4,0.03,53.2,59.9,68.1,74.2,74.1,110.5,122,119.7,100.6,77.7,63.7,100,0.1
242.171,54.513,6.3,6.8,7.3,7,6.3,15.9,16.2,13.8,9.8,6.6,5.9,16.2,0.12,4.1,4.4,4.6,4.3,4.1,8.4,8.4,7.2,4.9,3.5,3.5,9.1,0.58
242.097,54.603,10.3,10.5,11.1,10.9,10.7,28,27.4,23.2,17.2,12.4,9.3,25.5,0.95,7.8,8.3,9.8,11.1,12.5,17.8,18,17.5,14.7,12.4,10.1,21,0.17
241.939,54.776,35.3,36.2,36.9,36.9,36.3,85.7,87.5,74,56.8,44.1,33,70.5,0.98,30.7,31.4,31.2,31,30.8,51.2,51.8,44,33.3,25.2,27.4,44.9,0.91
242.805,54.367,5.1,5,5,5,4.2,11.6,11,8.9,6.7,4.2,3.4,11.7,0.9,3.4,3.6,3.5,3.8,4.9,5.8,5.8,4.7,3.8,3.7,2.7,6.8,0.62
243.17,54.777,3.6,3.5,2.8,2.4,3.2,10.5,9.5,6,3.8,3.8,2.4,10.6,0.88,2.1,2.2,2.3,2.6,2.7,4.6,4.6,3.8,3.3,2.6,1,4.8,0.54
242.386,54.183,27,28.4,29.8,30.5,30,66.5,69.4,60.4,47.3,34.7,28.2,53.5,0.36,24.6,25.7,27.4,28.5,27.7,49.8,50.4,44.4,34.4,25,25,42.4,0.52
242.243,54.199,10.6,10.9,11.3,11.1,9.8,32.2,31.9,26.3,19.4,12.9,9.8,28.2,0.82,7.8,7.8,7.2,6.6,5.3,22.2,21,15.9,10.6,6.3,6.2,20.1,0.96
243.55,54.612,29,29.6,30.4,31.1,32.5,66.2,66.7,56.1,43.4,33.8,29.3,48.6,0.97,19.9,20.2,20,19.2,19.6,37.1,36.6,30.4,21.8,16.6,17.6,32.5,0.97
242.374,54.253,46.2,47.6,49.1,50.4,50.1,81.5,83.7,72.5,57.7,43.2,46,63.4,0.98,30,31.2,32.6,33.3,32.7,54.1,55,48.1,36.7,26.8,29.7,46.1,0.83
242.606,54.376,85.1,111.1,175.6,261.7,359.1,168.3,215.5,288.9,341.8,367.6,573.3,258.8,0.03,64.7,83.7,123.3,180.8,242,119.3,151.8,193.5,215,221.2,320.3,176.9,0.03
243.011,54.853,88.2,87,86.6,85.3,83.2,140,142.1,122,94.6,70.4,78.4,104.2,0.98,54.8,54.8,54.9,54.3,52.3,92.6,91.9,79.3,59.3,43,49.1,72.4,0.98
241.934,54.757,10.9,11.2,11.5,11.3,11.5,27.4,26.9,22.4,16.8,12.8,9.8,25,0.98,9.6,9.7,9.6,9.4,9.4,22.2,21.7,17.7,12.9,9.6,8.1,20.9,0.96
241.509,54.679,4.4,4.6,4.3,3.2,2.2,9.1,9,6.8,3.8,1.9,3.3,9.6,0.5,4.2,4.1,3.7,2.6,1.8,8,7.4,5.5,2.9,1.5,2.6,8.3,0.74
243.372,54.529,7.5,7.6,7.4,8.1,10.9,19,18.5,14.3,11.7,11.6,10.8,20.2,0.09,9.5,9.4,8.9,9.3,11.7,21.6,20.4,15.9,12.1,11.1,8.6,19.8,0.88
242.346,53.977,48.6,50.5,53.6,54,54.1,102.6,107.6,95.9,74.9,56.8,49.9,80.6,0.97,34.6,35.9,37.7,38.1,36.8,72.7,73.8,65.3,49.7,35.9,34.7,57.4,0.73
242.027,54.765,14.1,14.5,14.9,14.5,13.1,35.2,34.6,28.6,21,14.1,13.3,28.9,0.83,12.6,12.8,13.1,13,12.2,26.1,25.4,21.5,15.8,11.1,11.4,23.3,0.94
242.214,54.809,11.2,11.4,11.5,11.2,10.3,36.3,35.2,28.4,20.6,14.1,10.1,30.3,0.95,12.3,12.2,12.3,12,11,27.4,26.5,22.1,16.1,11.1,10.5,24,0.97
242.892,54.311,4.7,4.4,3.7,2.6,2.1,11,9.7,6.5,3.4,2,3,11,0.89,6.5,6.4,5.9,5.3,3.5,16.9,15.8,11.9,7.8,3.8,5.1,15.9,0.88
242.96,54.33,18.8,19.4,20.7,21.2,21.1,56.3,56.5,48.7,37.6,27.6,19.7,43.1,0.88,19.9,20.3,21,21.5,20.5,40.7,40.4,34.9,26.6,19.1,18.8,34.8,0.91
242.806,54.997,3.7,4.2,4.9,5,5.3,8.1,8.8,8.2,6.4,5.2,3.6,9.7,0.01,2.5,2.8,3.1,2.9,2.6,7.1,7.6,6.8,4.8,3.3,2.4,8.5,0
