242.879,53.982,456.02,0.59
242.888,55.21,1161.94,0.04
242.887,55.054,357,0.36
242.872,54.179,466.73,0.01
242.863,54.22,649.92,0.42
242.86,54.455,1320.54,0.53
242.858,54.641,772.07,0.81
242.848,53.928,444.47,0.52
242.847,54.866,5459.34,0.76
242.831,54.216,2945.06,0.58
242.836,55.038,1156.47,0.86
242.822,54.039,4256.16,0.78
242.823,54.275,5059.54,0.13
242.817,53.991,435.99,0.35
242.815,54.695,448.94,0.52
242.808,54.03,1319.72,0.83
242.807,54.945,6608.06,0.87
242.802,55.14,3010.58,0.97
242.79,53.969,3313.02,0.01
242.788,54.205,573.13,0.41
242.782,54.148,1628.5,0.19
242.778,54.83,1613.41,0.91
242.769,54.924,1110.77,0.84
242.766,54.723,6537.42,0.83
242.76,54.392,385.52,0.5
242.759,54.967,630.51,0.19
242.743,54.091,786.99,0.82
242.748,55.119,504.76,0
242.742,54.59,657.38,0.47
242.739,54.876,1491.99,0.87
242.73,54.383,733.71,0.15
242.731,54.951,423.94,0.29
242.728,54.831,1768.42,0.89
242.722,54.826,1148.1,0.68
242.72,54.628,2646.36,0.59
242.716,54.231,2375.39,0.78
242.713,54.095,2556.26,0.65
242.715,54.534,1326.42,0.81
242.718,55.205,553.54,0.6
242.699,54.075,848.18,0.82
242.7,54.167,384.24,0.29
242.7,54.395,775.21,0.68
242.696,54.457,487.79,0.53
242.694,54.594,2163.88,0.05
242.691,53.951,1399.96,0.94
242.688,54.603,1445.01,0.94
242.684,54.119,575.63,0.58
242.689,55.296,3315.25,0.97
242.674,53.937,1570.79,0.93
242.672,54.176,5152.84,0.8
242.673,54.497,386.16,0.51
242.664,54.202,627.3,0.63
242.65,54.079,1377.92,0.81
242.649,54.333,737.11,0.67
242.647,54.714,1287.61,0.89
242.625,55.026,3383.52,0.55
242.62,53.74,1074.86,0.02
242.619,54.595,445.62,0.5
242.612,54.177,1189.98,0.66
242.607,54.327,4326.23,0.88
242.605,53.78,5014.06,0.02
242.597,54.5,385.69,0.52
242.59,54.033,388.86,0.47
242.587,54.65,3013.87,0.03
242.58,54.365,1585.31,0.84
242.575,54.392,2273.14,0.96
242.569,54.029,1524.79,0.9
242.565,54.104,1110.82,0.65
242.563,54.971,508.46,0.56
242.556,55.113,2602.99,0.41
242.55,54.74,879.18,0.82
242.549,54.328,583.89,0.52
242.536,53.842,696.6,0.09
242.532,54.843,415.44,0.47
242.53,54.108,3284.4,0.94
242.526,54.308,633.65,0.7
242.526,54.152,1458.71,0.46
242.524,54.174,5693.92,0.02
242.521,55.163,2371.5,0.45
242.521,54.585,890.23,0.86
242.513,54.608,1252.34,0.93
242.498,54.613,2204.08,0.37
242.497,54.077,1826.09,0.96
242.495,54.346,3351.34,0.46
242.476,54.307,1379.6,0.89
242.473,54.373,595.67,0.33
242.458,54.269,565.34,0.34
242.456,54.463,1867.03,0.95
242.454,54.637,859.24,0.79
242.451,54.603,1318.21,0.84
242.451,54.869,1029.91,0.9
242.45,54.15,689.66,0.69
242.448,54.325,2416.91,0.04
242.444,54.702,689.7,0.73
242.445,54.318,1510.8,0.24
242.442,54.358,2982.47,0.29
242.441,53.828,5409.24,0.06
242.431,53.961,612.66,0.03
242.433,54.282,970.83,0.89
242.43,54.612,492.26,0
242.427,55.355,1154.97,0.9
242.428,54.252,516.5,0.58
242.419,54.793,1421.1,0.89
242.417,54.436,720.77,0.69
242.406,54.216,5538.73,0.5
242.396,54.518,2292.17,0.95
242.394,53.873,5942.4,0.94
242.393,54.072,988.93,0.57
242.393,54.42,806.68,0.66
242.391,53.956,1372.56,0.65
242.389,54.029,2376.31,0.93
242.384,53.766,733.8,0.63
242.381,54.308,5497.06,0.78
242.378,54.662,736.17,0.35
242.376,54.82,1516.07,0.94
242.378,54.135,331.93,0.47
242.374,54.398,2715.54,0.96
242.372,54.495,1673.05,0.96
242.37,54.145,793.88,0.58
242.368,54.351,722.96,0.67
242.367,54.476,384.91,0.42
242.365,54.818,652.19,0.63
242.368,53.997,564.7,0
242.359,55.22,2007.96,0.88
242.347,54.723,516.68,0.29
242.329,54.669,368.32,0.03
242.328,54.929,681.75,0.56
242.329,54.378,969.92,0.83
242.319,54.694,593.6,0.48
242.312,54.512,822.58,0.53
242.304,54.309,902.83,0.89
242.304,54.086,1319.03,0.84
242.289,54.72,2036.14,0.01
242.288,54.471,375.11,0.44
242.283,55.378,6482.51,0.77
242.29,54.057,748.38,0.7
242.276,55.313,638.46,0.39
242.276,54.568,1067.15,0.7
242.269,54.29,2139.2,0.89
242.268,54.238,840.87,0.31
242.259,54.043,2834.7,0.35
242.257,53.889,344.33,0.2
242.255,54.302,1368.25,0.93
242.255,54.166,403.12,0.51
242.242,54.662,586.59,0.41
242.245,54.042,781.2,0.76
242.242,54.305,1225.49,0.53
242.239,54.175,2488.27,0.96
242.233,55.02,4025.88,0.88
242.224,54.793,2346.22,0.07
242.221,54.551,474.81,0.12
242.208,54.739,1674.15,0.3
242.203,54.864,1613.64,0.57
242.207,53.995,1263.15,0.01
242.2,54.288,2012,0.92
242.196,54.614,540.93,0.55
242.197,54.021,466.85,0.01
242.19,54.659,398.78,0.46
242.165,54.777,428.38,0.54
242.166,54.61,502.52,0.01
242.168,54.364,997.91,0.01
242.162,54.282,356.36,0.04
242.161,54.227,459.26,0.55
242.151,55.238,1217.24,0.7
242.158,53.961,1533.9,0.87
242.154,54.564,484.02,0.23
242.155,54.258,923.86,0.8
242.147,53.994,844.86,0.2
242.148,53.839,5143.12,0.03
242.134,54.839,795.58,0.76
242.132,54.491,794.78,0.66
242.13,54.376,952.25,0.49
242.105,54.636,1857.59,0.34
242.103,54.342,1421.49,0.62
242.098,54.658,528.11,0.27
242.094,54.39,1503.49,0.18
242.092,54.601,677.51,0.63
242.089,53.907,2079.65,0.07
242.08,54.638,1960.19,0.89
242.069,54.604,1179.38,0.88
242.059,54.477,4666.51,0.71
242.058,54.328,2630.94,0.91
242.05,55.004,433.45,0.56
242.051,54.924,2337.95,0.22
242.047,54.982,955.39,0.7
242.049,54.427,385.98,0.16
242.039,54.877,619.81,0.58
242.036,54.944,2435.37,0.75
242.035,55.016,373.31,0.09
242.04,53.905,1054.75,0.69
242.031,54.449,434.01,0.54
242.024,54.616,459.73,0.45
242.022,54.758,761.56,0.28
242.021,54.632,433.93,0.54
242.015,54.884,4804.26,0.05
242.007,54.664,3414.33,0.9
242.006,54.612,3497.89,0.03
241.988,55.046,5098.87,0.78
241.995,54.076,474.63,0.54
241.992,54.398,583.91,0
241.986,54.396,883.85,0.53
241.987,54.148,2466.78,0.52
241.985,53.736,1027.49,0.8
241.962,55.208,4372.26,0.7
241.964,54.483,822.96,0.8
241.946,55.081,857.5,0.42
241.947,54.468,7695.42,0.85
241.942,54.684,2693.24,0.7
241.94,54.782,2588.96,0.92
241.944,53.81,1947.46,0.02
241.933,54.3,997.23,0.1
241.921,55.032,2835.49,0.97
241.925,54.468,915.18,0.72
241.935,53.722,1274.09,0.93
241.916,54.49,553.68,0.62
241.908,54.767,9155.27,0.87
241.903,53.959,16703.35,0.03
241.899,54.229,1643.5,0.94
241.892,54.705,2616.39,0.77
241.883,54.373,2397.28,0.92
241.88,54.501,509.26,0.49
241.873,54.416,2011.91,0.71
241.87,54.228,3738.48,0.82
241.864,54.31,830.71,0.7
241.85,54.725,2261.76,0.8
241.853,54.203,3864.52,0.46
241.838,54.799,591.83,0.63
241.828,54.735,1346.44,0.17
241.834,54.326,829.14,0.77
241.818,54.721,1330.01,0.93
241.811,54.485,524.52,0.29
241.808,54.364,595.74,0.4
241.789,54.823,1616.93,0.92
241.772,55.087,631.17,0.65
241.762,54.571,455.25,0
241.766,54.275,415.81,0.5
241.741,54.057,6994.82,0.54
241.733,54.25,17941.51,0.82
241.675,54.444,329.41,0.24
241.616,54.937,310.94,0.03
241.595,55.198,3465.64,0.98
241.598,54.099,7736.85,0.84
241.526,54.483,650.54,0.62
241.513,54.992,439.81,0.07
241.486,54.513,490.82,0.53
241.464,55.07,732.5,0.5
241.473,54.374,4186.51,0.15
241.473,54.295,341.07,0.47
241.469,54.114,58474.72,0.1
241.447,54.075,312.89,0.46
241.416,54.919,2914.44,0.03
241.414,54.763,3834.13,0.95
241.434,53.959,1975.56,0.96
241.408,54.655,2449.25,0.77
241.392,54.399,1382.15,0.43
241.391,54.268,377.54,0.01
241.342,54.358,1310.89,0.93
241.326,54.878,1280.68,0.91
241.317,53.903,10075.46,0.84
241.28,54.048,654.83,0.42
241.261,54.407,653.45,0.23
241.236,54.358,369.32,0.18
241.214,54.838,4093.07,0.88
241.22,54.248,740.21,0.75
241.168,54.958,2056.09,0.68
241.163,54.357,851.23,0.53
241.141,54.742,9332.05,0.04
241.12,54.726,1983.59,0.97
241.079,54.257,5126.49,0.93
241.034,54.425,4986.99,0.8
243.549,54.322,566.78,0.59
243.153,54.702,356.97,0.47
241.904,55.108,506.8,0
242.262,54.188,478.81,0.52
241.64,54.215,629.45,0.29
243.01,54.42,1374.38,0.78
242.55,54.342,564.14,0.59
241.568,54.879,2903.04,0.81
242.13,55.207,572.17,0
242.242,54.448,397.35,0.47
242.763,54.216,352.99,0
241.969,54.961,429.04,0.53
242.503,55.133,309.86,0.09
243.493,53.826,385.14,0.11
241.811,55.29,435.56,0.51
242.753,54.692,365.38,0.06
242.128,55.284,661.2,0.63
242.069,53.811,534.44,0.57
242.441,54.345,473.89,0.01
242.606,54.376,487.55,0
241.182,54.156,1107.3,0.91
241.358,54.413,839.23,0.83
241.824,55.149,532.61,0.53
243.676,54.549,475.02,0.58
243.829,53.803,328.87,0.11
241.178,54.845,426.93,0.51
241.988,54.391,1355.14,0.66
